"geneid"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"change"
"CG5793"	1419.16111451344	-1.38152121393663	0.187758197221842	-7.35798081989639	1.86712864807482e-13	2.18333591911975e-11	"downregulated"
"Ice2"	68.634977141116	0.134774123535204	0.245961979061945	0.547946979647864	0.583728309323294	0.972880515538824	"unchanged"
"CG7009"	171.045395819958	-0.0185973461899026	0.176519425676828	-0.105355804997636	0.916093483331471	0.999141221526602	"unchanged"
"Usp8"	240.293329640667	-0.0725146242184266	0.158826250197999	-0.456565738522613	0.647983209968403	0.985911222375885	"unchanged"
"meigo"	960.937441576692	-0.092414266578061	0.154867950046287	-0.596729449511277	0.55068802738618	0.963167694798203	"unchanged"
"SNF4Agamma"	801.126544923681	0.150148603395033	0.127295285562886	1.17952996241057	0.238187213039978	0.801161761049682	"unchanged"
"cDIP"	171.280488516327	-0.445935639591158	0.321798579751218	-1.38576012341605	0.165820162514066	0.702624285591235	"unchanged"
"CG5810"	12.2934072547813	1.35382786375882	0.806223384099334	1.67922177706522	0.0931088293223891	0.543801567605253	"upregulated"
"CG5862"	446.774832071908	-0.0637660354857023	0.122200132105662	-0.5218164202193	0.601798155809751	0.978381965183825	"unchanged"
"CR43975"	2.37103165468134	0.315865467910511	1.28330239429603	0.24613486993748	0.80557783090766	0.996185197594345	"unchanged"
"Smyd5"	314.523321683699	0.290536216286216	0.166353522454154	1.74649873354071	0.0807243269476597	0.505689548131221	"unchanged"
"Oga"	426.258733754755	-0.00469926839542656	0.136559757347503	-0.0344118097945088	0.972548766195966	0.999865526907439	"unchanged"
"CG3337"	267.294740718542	0.0685750185636391	0.193082425069775	0.355159298102133	0.722470254978792	0.991966959591616	"unchanged"
"Nelf-A"	268.296761413468	-0.213592205213083	0.207859199679909	-1.02758119699298	0.304146872773353	0.865694290705121	"unchanged"
"e"	3.65779328664602	-0.688371400878431	1.10376946180179	-0.623655051802877	0.532854147944665	0.959681212447077	"unchanged"
"CG5892"	135.628724190207	-0.573516043167136	0.418250685462196	-1.37122559054114	0.170304643149683	0.708787980961653	"unchanged"
"ETHR"	23.5291437898133	-0.274380081349786	0.367878710656768	-0.745843870279798	0.4557617353043	0.934607229816834	"unchanged"
"Rab1"	2122.34782173184	-0.0326264944522895	0.100701588600779	-0.323991854603546	0.74594420099894	0.992796865238462	"unchanged"
"asRNA:CR45798"	1.99027505751178	-1.13246713069701	1.4141318476283	-0.800821459891673	0.423235013589185	0.922591530831374	"downregulated"
"AP-2sigma"	389.000353617129	-0.0856372298082509	0.137464695369251	-0.622976172741783	0.53330017983738	0.959681212447077	"unchanged"
"Idi"	215.617973169497	-0.137828779530432	0.156578835705621	-0.880251656677019	0.378722995195231	0.909989521155133	"unchanged"
"CG3308"	531.326288163152	-0.0208607069638723	0.110819763388688	-0.188239952206952	0.85068855492121	0.996185197594345	"unchanged"
"CG3301"	109.663455599147	0.913400046146376	0.408257699880164	2.23731247791404	0.0252659242531797	0.25329621707409	"unchanged"
"SIFaR"	4.73454606356801	0.357374488834879	0.85984885761266	0.41562477599507	0.677684593981675	0.987419089569555	"unchanged"
"lncRNA:Hsromega"	505.899645793318	0.179173841730147	0.160859898621293	1.11385027135924	0.265343426175023	0.828881406603312	"unchanged"
"CG16791"	282.58584315702	-0.184813309711728	0.173641607531323	-1.06433770303808	0.287175743910616	0.848785771406279	"unchanged"
"mod(mdg4)"	787.609037382451	-0.0124786826405675	0.157012676687493	-0.0794756379155562	0.936654308434269	0.999141221526602	"unchanged"
"pre-mod(mdg4)-E"	1.9095596105282	0.325126527450072	1.42223149307136	0.228603099448986	0.819177415345409	0.996185197594345	"unchanged"
"bap"	5.70105116060158	0.0905105488450634	0.780587568657254	0.115951819474601	0.907690726627183	0.999141221526602	"unchanged"
"Ugt49B2"	42.7289180574999	-0.225256957475372	0.33519481804416	-0.672018018624907	0.501572225383927	0.954645436097273	"unchanged"
"lbl"	8.98956660140193	-0.383732530533699	0.57252176053294	-0.670249686538545	0.502698634759576	0.954877412973189	"unchanged"
"Fancm"	154.804952248628	-0.0428430913105094	0.194452357148384	-0.220326932204871	0.825616546605649	0.996185197594345	"unchanged"
"C15"	3.54578020639619	0.108539493003705	0.982323092686722	0.110492661540554	0.912018669478138	0.999141221526602	"unchanged"
"CG7956"	139.999124963392	-0.0667879561970054	0.205285023078404	-0.325342566133025	0.744921818493646	0.992645639295372	"unchanged"
"slou"	5.65532497034269	0.223377343635528	0.745747277660631	0.299534909917809	0.764531939740594	0.994117480725792	"unchanged"
"InR"	219.470999664027	-0.163359162199118	0.33331936012947	-0.490098031316469	0.624064531116031	0.979967979223393	"unchanged"
"lncRNA:CR43653"	4.06292988260038	-0.241560436822833	1.03541439815822	-0.233298317323497	0.815529765142762	0.996185197594345	"unchanged"
"E2f1"	925.744938263879	-0.206808873771716	0.13161483281233	-1.57131889584668	0.116108594225002	0.607350150166855	"unchanged"
"mir-998"	0.829664563256113	-0.950115624583315	2.09987443655018	-0.452463065431774	0.650935423252237	NA	"unchanged"
"asRNA:CR46055"	3.59176929834722	-0.520978910226838	1.2671190116335	-0.411152311222305	0.680960854127063	0.987419089569555	"unchanged"
"Archease"	320.571445206591	0.260358724377428	0.161401444293479	1.61311272967305	0.10672001874303	0.579710391523704	"unchanged"
"CG15497"	58.5372632188381	-0.383216087198224	0.367097547124364	-1.04390805713665	0.296527930106847	0.857980584778705	"unchanged"
"DNApol-alpha180"	282.061968158962	-0.168990445571356	0.246989629092887	-0.684200572275052	0.49384852094694	0.951925189793771	"unchanged"
"CG31176"	83.7861563391736	-0.0987322926424739	0.283212287891963	-0.348615850595216	0.727377726382304	0.992123280618093	"unchanged"
"CG34034"	8.1016070658283	1.24702772937349	0.843307363499633	1.47873454371187	0.139211276110063	0.65966127568494	"upregulated"
"CG5849"	688.575930371588	0.3578383732886	0.186649494290098	1.91716765507242	0.0552166358000534	0.409475416911034	"unchanged"
"CG31343"	2161.173705681	0.650909766196389	0.199180774447585	3.26793470906842	0.00108335354407795	0.0232376130016721	"unchanged"
"CG31233"	3387.69928421521	-0.184132357465303	0.171169793656376	-1.07572927169001	0.282048352212421	0.844281814013234	"unchanged"
"CG31198"	3639.02294361655	-0.144465132952874	0.177424523555643	-0.814234301198886	0.41551073868267	0.921189272852398	"unchanged"
"CG42335"	72.0838153408974	0.139233987648955	0.254359047602901	0.547391527689329	0.584109774648038	0.973151313004836	"unchanged"
"Burs"	5.08887226860191	0.506125545907923	0.801966607937888	0.63110551100043	0.527971537989202	0.95887709871213	"unchanged"
"GABA-B-R2"	77.3665326803085	0.216945271266768	0.28184570320046	0.769730632056038	0.441459695494095	0.928999399301975	"unchanged"
"RpI12"	121.156781631998	0.162750776169859	0.207231499840205	0.785357324033052	0.432244094746236	0.925854785558617	"unchanged"
"tsl"	636.364675655469	0.182299457245722	0.168401840623353	1.0825265126018	0.27901864119302	0.841583098738518	"unchanged"
"CASK"	289.194629650462	-0.0918332684939111	0.193053556727594	-0.475688042481865	0.634296641021144	0.982272591137161	"unchanged"
"glec"	97.2740282297464	-0.826202187759724	0.305054837121903	-2.70837268326798	0.00676140487980049	0.0961078356116748	"unchanged"
"lsn"	145.083705846016	-0.321592814925339	0.179924936628224	-1.78737211723932	0.0738773650796575	0.481953416461473	"unchanged"
"CG6569"	0.799774627972032	0.923679011577041	2.61229583787154	0.353588976480413	0.723646936840587	NA	"unchanged"
"CG31174"	3.4291289335857	0.657412135385621	0.9942570653417	0.661209417867888	0.50847802236884	0.955207893118179	"unchanged"
"CG31431"	102.973173103989	0.298403809954055	0.278407433638821	1.07182414655341	0.283799025346545	0.84586253883474	"unchanged"
"CG6656"	85.5771338457101	0.0680215049387879	0.297162910543497	0.228903078161335	0.818944248057621	0.996185197594345	"unchanged"
"CG34148"	67.1547133240661	-0.0986712356736404	0.311569721954771	-0.316690707474984	0.751478300508592	0.993684561243802	"unchanged"
"dnd"	22.3320603645743	-0.346391098457744	0.430977671850601	-0.803733281518633	0.421551028762208	0.921550572718677	"unchanged"
"CG6678"	38.0803946276898	-0.201095120618288	0.376805919340613	-0.53368354979718	0.593560492306539	0.977483392554184	"unchanged"
"CG43844"	1.27333413872384	2.15267671133124	1.88953960723861	1.13925990388588	0.254594766778764	NA	"upregulated"
"Qsox2"	148.124346656962	0.247602267380257	0.187744637584103	1.31882471087538	0.187227721013254	0.740815580906356	"unchanged"
"Idh3b"	2335.50225930819	0.231885847094031	0.132292622740134	1.75282523160442	0.0796320107289889	0.500926653947859	"unchanged"
"Mitofilin"	3683.97018155256	0.100706964374117	0.108590276704469	0.927403147228302	0.353717257207484	0.896203241103066	"unchanged"
"mRpL35"	719.750808686347	0.0527319183578358	0.15548051878682	0.339154504817009	0.734493340092461	0.992407641226198	"unchanged"
"CG6028"	2574.38872319044	-0.50189292528769	0.11336975230238	-4.42704438437019	9.55330805550618e-06	0.000377789909467744	"unchanged"
"Cchl"	1936.30409237548	0.0999543197164371	0.160361083887245	0.623307833131872	0.533082251301802	0.959681212447077	"unchanged"
"ND-42"	3773.16422201027	0.283642924871004	0.121678776114141	2.33107969959307	0.0197491575175939	0.213703570153068	"unchanged"
"CG13409"	9.65771281937576	1.14354726352194	0.569007707671268	2.00972192134627	0.0444606285003868	0.358314463348612	"upregulated"
"pit"	1378.20290242361	-0.0704031040291016	0.135838911392915	-0.518283776770413	0.604260290314554	0.978506520360425	"unchanged"
"Fadd"	66.4096394576941	0.394592246829724	0.236001792539377	1.67198834629142	0.0945266200999583	0.546245682895691	"unchanged"
"how"	578.907472395107	-0.27265642903644	0.182584861447688	-1.49331344819383	0.135355156965791	0.653205792992658	"unchanged"
"CG13408"	1.34307301440521	0.136722123167795	1.65945655834611	0.0823896970849656	0.934336828731205	NA	"unchanged"
"CG5791"	1.34559223077613	-1.71598309943046	2.06674425052061	-0.830283233640645	0.406378665304955	NA	"downregulated"
"CG42390"	447.134564621263	0.0906567834650612	0.203938290930403	0.444530465816246	0.656659107405167	0.98713950405424	"unchanged"
"SKIP"	45.8613609433656	-0.271448400618739	0.704239454851801	-0.385449009919306	0.699904777580946	0.989658621270678	"unchanged"
"Gld2"	40.7122135052132	-0.176513490258479	2.2967835136071	-0.0768524718210229	NA	NA	"unchanged"
"CG7084"	233.250340306422	0.0341432192936993	0.271427641318353	0.125791238975743	0.899897176969376	0.999141221526602	"unchanged"
"CG7080"	37.2210808338314	-2.29181286670048	0.460951606496817	-4.97191643200468	6.62942825659511e-07	3.27600741290711e-05	"downregulated"
"CG13862"	47.2016425070606	0.586371508842467	0.26493307587025	2.21328162561945	0.0268782355956892	0.261918290414982	"unchanged"
"CG5391"	47.2524984217428	-0.34835094779167	0.377879907025796	-0.921856233461733	0.356603570828524	0.897919235772924	"unchanged"
"CG5386"	3.83973746689893	-0.413317906783097	0.931324447654918	-0.443795830576374	0.657190203132226	0.98713950405424	"unchanged"
"Sar1"	4073.71525275454	-0.0390580552727307	0.0896726214271811	-0.435562768781639	0.663153988449273	0.98713950405424	"unchanged"
"PSR"	296.163376911654	0.339444678975443	0.171200869575134	1.98272753998175	0.0473978716286397	0.373786696128685	"unchanged"
"CG7071"	7.24267143605598	-0.595693421399367	0.69921012681598	-0.851951936268427	0.394240769140434	0.915977081440257	"unchanged"
"CG5382"	508.536959393287	-0.0727020265416541	0.18957834181457	-0.383493313876357	0.701354026791709	0.990210645432666	"unchanged"
"CG5380"	88.8706856036803	0.189021623210892	0.259154996389672	0.729376727611586	0.465771249512322	0.940198853856436	"unchanged"
"PyK"	13201.6053507462	-0.788389619028063	0.112460768486108	-7.01035240680801	2.37718594823273e-12	2.4718193222763e-10	"unchanged"
"CG7069"	7.11524329073328	-1.48473094221985	0.928747683098185	-1.59863757319639	0.109901156008664	0.590340297442585	"downregulated"
"CG18596"	322.730382155691	0.00119161054414471	0.151927492651202	0.00784328447307713	0.993742028575067	0.999865526907439	"unchanged"
"CG34149"	22.9872904907394	-0.175178888651114	0.376991395529563	-0.464676092686515	0.642163431417341	0.984678643401927	"unchanged"
"CG43342"	15.66353303814	0.0768932624059608	0.566737420524101	0.135677051878544	0.892076589890612	0.999071407692973	"unchanged"
"Gpdh3"	58.5205213770609	-0.0483243611034652	0.251981737758641	-0.191777235657262	0.847916703285067	0.996185197594345	"unchanged"
"CAH8"	1.12024929215771	-1.34603364107193	2.11372279943202	-0.636807078692447	0.524250514670763	NA	"downregulated"
"CG7059"	4.25543781733482	2.20945724297315	1.13799500555078	1.94153509654797	0.0521934066734313	0.397759844130039	"upregulated"
"CG13857"	18.4053321984041	-1.82300254216165	0.61386669825213	-2.96970424906955	0.0029808657789564	0.0521172272446155	"downregulated"
"CG13856"	26.9009128193831	-0.30886704430311	0.410531788294363	-0.752358411966975	0.451835549299964	0.932844661146865	"unchanged"
"CG13850"	1555.83047624987	0.118872337715963	0.12176117040618	0.976274598210745	0.328928404381808	0.882129068045752	"unchanged"
"lqfR"	731.668400713449	-0.0734862908168853	0.0923998799251459	-0.795307211182712	0.426434819842349	0.92293814717218	"unchanged"
"Nop56"	3063.96460048608	0.155619868406478	0.157030706567366	0.991015526888156	0.32167799859634	0.877482541574957	"unchanged"
"mats"	267.857843390835	0.0919457425872436	0.140862800440072	0.652732604349723	0.513928679117142	0.955373081964062	"unchanged"
"pinta"	50.6200877290761	0.337268630886449	0.353780165437048	0.953328263809813	0.340423775373423	0.889502296296487	"unchanged"
"CG13847"	42.7310620658073	-1.38999286516472	0.303875736673359	-4.57421471151823	4.78009447205989e-06	0.000202663904467989	"downregulated"
"CG12499"	490.060531227616	0.0749593638963523	0.172490156663945	0.434571834973704	0.663873242456993	0.98713950405424	"unchanged"
"CG34288"	156.584771809426	0.13994685166513	0.230482814125435	0.607189964232938	0.543724851597071	0.960215615641141	"unchanged"
"CG34376"	1022.99913365122	-0.218707866433417	0.143333531520471	-1.52586672576459	0.127043058897311	0.635215294486553	"unchanged"
"Rpn7"	1237.65785069061	0.00601472850072136	0.0880268945411538	0.0683283050262485	0.94552429262388	0.999750250827268	"unchanged"
"AP-2mu"	642.490327828528	-0.0521770879504546	0.102167661396648	-0.510700619326954	0.609560706997219	0.97852580011111	"unchanged"
"CG7054"	464.173130569338	0.208192016324953	0.148762011608867	1.39949718394735	0.161663942216692	0.696668025499718	"unchanged"
"Pebp1"	3878.43810146353	0.0564241509608282	0.249591967613246	0.226065572143171	0.821150420911237	0.996185197594345	"unchanged"
"CG5377"	652.874172912388	0.0239598311072645	0.16181139849822	0.148072579123825	0.882285489554914	0.998527911219658	"unchanged"
"Nrx-1"	70.752418385367	-0.448000406857093	0.287771489906321	-1.55679218606031	0.119519833009895	0.614680754905817	"unchanged"
"Pfdn5"	738.195388229382	0.105583421549834	0.0885317473971561	1.19260519140307	0.233024031743427	0.795414400461892	"unchanged"
"CG5376"	63.9331258947582	0.0573483935305245	0.292109901111532	0.19632471652725	0.844356016824836	0.996185197594345	"unchanged"
"CCT1"	2778.64033317738	0.187267652361114	0.0861322464165001	2.1741874867116	0.0296910577424341	0.280090255936408	"unchanged"
"Octbeta1R"	30.6147418820516	-0.0180362277045525	0.457124222287771	-0.0394558564722004	0.968526947521745	0.999865526907439	"unchanged"
"CG5346"	426.259319771538	-0.135592553012671	0.214864270265539	-0.631061427035305	0.528000360928936	0.95887709871213	"unchanged"
"CG33099"	132.44563696797	0.142195414331903	0.45006627764802	0.315943276343643	0.752045563244687	0.993684561243802	"unchanged"
"CG33093"	16.971284141192	0.344711149213596	0.752341832646946	0.458184211292369	0.646820102125923	0.985564430305317	"unchanged"
"CG5326"	152.051773529943	0.655250858718803	0.923947509149809	0.709186238644386	0.478208912087975	0.94229705137056	"unchanged"
"AdipoR"	2461.56237476785	-0.240293852497488	0.126098988584788	-1.90559698530743	0.0567025135712194	0.415245680193273	"unchanged"
"asRNA:CR44062"	0.966295202138686	0.983439735255756	2.37507367712737	0.414067043362301	0.678825007945576	NA	"unchanged"
"bond"	467.848910664615	0.369484712848376	0.62211784439758	0.593914346254064	0.552569403143679	0.963615616293509	"unchanged"
"sit"	238.154024481716	0.72959437811406	0.256127825134975	2.84855570740733	0.00439181638998218	0.0696224537041635	"unchanged"
"CG33110"	45.1368193576716	0.811572721097169	0.296006284878545	2.7417415188673	0.00611144130779685	0.0888528398693726	"unchanged"
"CSN6"	434.557643310872	0.0095123726893467	0.126475046970455	0.0752114580480752	0.940046467973601	0.999141221526602	"unchanged"
"Dph5"	784.794366569904	0.174814523602366	0.144501146142668	1.20977949496518	0.22636351643621	0.789227330891429	"unchanged"
"CG33107"	52.1750356178372	0.000892048092983682	0.250895541132973	0.00355545614304441	0.997163162413725	0.999865526907439	"unchanged"
"CG6937"	790.882783489597	0.238876179919813	0.134697899350242	1.77342171683528	0.0761588530791311	0.491529689754036	"unchanged"
"Efa6"	335.125932528611	-0.127519365963639	0.220106754501333	-0.579352352237181	0.562351447478437	0.966892736681152	"unchanged"
"CG31156"	121.939498686682	0.0727732567438811	0.171046989388101	0.425457688581472	0.670503059666471	0.98713950405424	"unchanged"
"mRRF2"	225.008236222656	0.10922847998278	0.177913848025841	0.613940292983348	0.539254782905064	0.959681212447077	"unchanged"
"CG31161"	3.42197836196033	-0.068587707656029	0.933954975309734	-0.073437916676104	0.941457645894137	0.999141221526602	"unchanged"
"mRpL45"	879.44186264611	0.186161162688996	0.131787806825112	1.41258259905668	0.157778488403666	0.692492500858029	"unchanged"
"loco"	291.261694621756	-0.124089574723178	0.263329874551106	-0.471232422582935	0.637474767633952	0.983067923408924	"unchanged"
"wake"	109.06359770249	-0.438708998221813	0.288711296684042	-1.51954219755358	0.128626074831954	0.639491025661349	"unchanged"
"Gclm"	1481.74172298485	0.581338416268485	0.163983193736701	3.54510973363472	0.000392449667888792	0.00965586004138148	"unchanged"
"wfs1"	102.329598064004	0.205399356605852	0.204561569240087	1.00409552668606	0.315332571389501	0.876193274049044	"unchanged"
"Nup133"	368.026674179912	-0.0516776282769824	0.154683281120246	-0.334086708678036	0.738314129370521	0.992645639295372	"unchanged"
"cd"	0.790676288135108	-0.485777706017194	2.48029475715762	-0.195854829195336	0.844723793534073	NA	"unchanged"
"Cyp6d4"	166.735647722365	-0.119797196945948	0.198648077331122	-0.603062453739537	0.546467142788308	0.960690297093897	"unchanged"
"CCAP"	4.60142646643689	0.171403830813606	0.980589545726831	0.17479671444647	0.861239370085229	0.996185197594345	"unchanged"
"CG6972"	173.565810832422	0.224524967121707	0.161778073036411	1.38785784072959	0.165180337784238	0.702288332352104	"unchanged"
"CG13842"	1.07293776798967	0.303924282857617	2.10066675050213	0.144679913072823	0.884963599317912	NA	"unchanged"
"wge"	497.706161347405	-0.178354701934046	0.132315728994428	-1.34794784633319	0.177675157548663	0.723135231415312	"unchanged"
"Irp-1A"	907.570174197846	0.0592252369058554	0.0889852345328954	0.665562519633091	0.505690769784209	0.954877412973189	"unchanged"
"CG4813"	59.4468103386087	-0.090060813394752	0.267966066631656	-0.336090365943792	0.736802723166419	0.992407641226198	"unchanged"
"CG45049"	290.62827715205	-0.024247172127995	0.174140511846395	-0.13923912288361	0.889261194009338	0.999071407692973	"unchanged"
"Takl2"	72.5528105739071	0.417768291640924	0.322482641882372	1.29547528264578	0.195156322669895	0.751658176552847	"unchanged"
"Dcr-1"	437.578705756508	-0.00303288525444962	0.181801613208707	-0.0166823891214204	0.986689996652572	0.999865526907439	"unchanged"
"CG6985"	33.8881074252836	0.0487963921576397	0.441002192766709	0.110648865148507	0.911894796578758	0.999141221526602	"unchanged"
"vret"	18.9818067236323	-0.584461796796091	0.853326731506404	-0.684921467026262	0.493393478869969	0.951925189793771	"unchanged"
"HP1c"	134.833354755278	0.291914571848998	0.201145542226803	1.45126045855815	0.146707347420779	0.670691106206097	"unchanged"
"CG17141"	126.717773625518	0.191117327669273	0.236718407264846	0.807361497052684	0.419458242965366	0.921550572718677	"unchanged"
"rumi"	78.0245483112675	-0.0298383262890569	0.286102225314022	-0.104292534796983	0.916937201976788	0.999141221526602	"unchanged"
"CG7029"	754.063309030915	-0.0717833849340651	0.186047307621241	-0.38583404324347	0.699619580961443	0.989628480340457	"unchanged"
"Usp12-46"	116.317216500868	-0.05801770047059	0.189486501970248	-0.306183817144398	0.759464693148452	0.994117480725792	"unchanged"
"Nepl13"	697.171423684598	-0.100588528137836	0.211552443988594	-0.475477977192544	0.634446326671411	0.982272591137161	"unchanged"
"Nepl14"	164.657158657851	-0.0567394072844133	0.270133540183788	-0.210042067511536	0.833634840170778	0.996185197594345	"unchanged"
"Nepl15"	603.997398913997	-0.134937020822252	0.143869612237638	-0.937911896220086	0.34828968910922	0.893426799445999	"unchanged"
"klg"	30.7270268080665	-0.00883615895459732	0.382580240992224	-0.0230962240278816	0.981573517673372	0.999865526907439	"unchanged"
"CG6660"	39.0246451900807	0.0821428578828814	0.403572825060182	0.203539120530804	0.838713671803654	0.996185197594345	"unchanged"
"Gbp3"	2386.71178209111	-0.238048418943116	0.106312779055713	-2.23913268995036	0.0251472838246282	0.252517739236225	"unchanged"
"Nha2"	783.489375105195	0.0231865735392466	0.135681349571697	0.170889909427045	0.864310331062507	0.997000383544004	"unchanged"
"CG34375"	2.90710630543713	-0.164083457668037	1.08230176827687	-0.151606014586185	0.879497689294147	0.998229391483026	"unchanged"
"CG6688"	6.77891118265521	-0.820957190774433	0.681968590973345	-1.2038049869756	0.228664961741594	0.792424314741652	"unchanged"
"lmd"	11.9779913754238	0.773988825605437	0.972089822303855	0.796211222303595	0.4259092758345	0.92293814717218	"unchanged"
"CG13837"	2.25345992737803	-0.682412330089232	1.33380608940599	-0.511627841190275	0.608911496465945	0.97852580011111	"unchanged"
"CG17121"	55.6996405702136	-0.481546876844914	0.261238503614939	-1.84332274982981	0.0652819014760375	0.45072103136506	"unchanged"
"p53"	79.6145665306607	0.142912717160067	0.220074682149611	0.649382817524243	0.516090967324283	0.956131051047969	"unchanged"
"asRNA:CR46089"	1.22917794533677	-1.04771598460175	1.81564229723668	-0.577049778029695	0.56390582939011	NA	"downregulated"
"CG17119"	107.950812760042	-0.232738559661287	0.352825727538907	-0.659641691337893	0.509483793088517	0.955373081964062	"unchanged"
"sav"	116.127058891948	0.224236600085922	0.224779447465826	0.997584977692471	0.318480648510287	0.877482541574957	"unchanged"
"Ublcp1"	229.042164238152	0.188977725446841	0.151206802185716	1.24979645568282	0.211373911159743	0.771037206615841	"unchanged"
"CG17111"	2.93266361383347	-0.793509975571805	1.09311843481731	-0.725914000073033	0.467891493369363	0.940307691744153	"unchanged"
"Cow"	117.860605341286	0.121864204978119	0.320665874774479	0.380034841761148	0.703919552013265	0.990436638745834	"unchanged"
"CG6726"	19.5008383909588	0.079208016965427	0.376814616179425	0.210204205369016	0.833508297480279	0.996185197594345	"unchanged"
"CG17110"	4.89845276303201	0.120644841122833	0.799903611439808	0.150824223565731	0.880114377208126	0.998232105835726	"unchanged"
"CG17109"	568.637399429757	0.011812945797854	0.587364395304003	0.0201117839152303	0.983954199842303	0.999865526907439	"unchanged"
"CG6733"	80.7840768104679	-0.407336036194758	0.191696906785148	-2.12489623868212	0.0335952719002975	0.301872591500322	"unchanged"
"CG6738"	2.68333761891625	-4.5257950144486	1.80544181725935	-2.50675207097991	0.0121846143837978	0.148218883024386	"downregulated"
"Rassf"	407.126994099232	0.110498859649597	0.132026827258859	0.836942475584501	0.402624903279953	0.920829826113457	"unchanged"
"CenB1A"	389.932649797122	-0.414689616140163	0.16172051899334	-2.56423624362251	0.0103403136601792	0.132763767478689	"unchanged"
"CG31365"	96.245872479212	-0.276594044859003	0.2157172990629	-1.28220613766517	0.199770343724933	0.757059714373132	"unchanged"
"CG31457"	42.1853095044629	0.0725374861453116	0.303760188639778	0.238798528767482	0.811261811106798	0.996185197594345	"unchanged"
"hh"	16.9578194133396	-0.306872799145233	0.565633091368845	-0.542529784462565	0.587453594958544	0.975054616174324	"unchanged"
"unk"	152.456935574675	-0.441759140680126	0.341721429441683	-1.29274637941755	0.196098791167785	0.753559842385038	"unchanged"
"Irk1"	60.5035068940795	-0.746346186620617	0.323741561829764	-2.30537649352873	0.0211454968215563	0.223693850130763	"unchanged"
"cnc"	1982.55121239403	-0.189189871774335	0.174459095488783	-1.08443684890307	0.278171152941164	0.841583098738518	"unchanged"
"fzo"	1.16681921124113	-0.646642617613732	2.2632514251647	-0.28571399996652	0.775097181071216	NA	"unchanged"
"CG4467"	32.2923997337448	0.0184665772877556	0.404051930508122	0.045703474958114	0.963546594089472	0.999865526907439	"unchanged"
"Rad60"	40.0014628194746	-0.0355140860861969	0.310317796659499	-0.114444245442891	0.908885641585082	0.999141221526602	"unchanged"
"EloA"	275.38810399235	-0.297696254010768	0.129311970149985	-2.30215542819028	0.0213264085352265	0.224951205451589	"unchanged"
"wda"	69.5855270220034	0.263954262336102	0.294348386229809	0.89674098681833	0.369857144301265	0.904490788115643	"unchanged"
"CG13827"	122.433261272957	-0.279457896275722	0.236178854497737	-1.1832468951127	0.236711312482323	0.798496138947993	"unchanged"
"orb"	25.1908463125215	-0.294134027691823	0.937400406844366	-0.31377629617421	0.753690948739218	0.994117480725792	"unchanged"
"Cdc16"	182.197535596598	-0.111727849750735	0.180931494101065	-0.617514658273512	0.536895315839436	0.959681212447077	"unchanged"
"CG6763"	113.01913499293	-0.529417645479522	0.232403532290463	-2.27801032222627	0.0227259626062838	0.233375678322319	"unchanged"
"pnt"	247.102078162201	0.0400359005992779	0.202161938229151	0.198038765110657	0.843014734151455	0.996185197594345	"unchanged"
"DNApol-epsilon255"	243.963035813427	-0.137911570160402	0.241459469728286	-0.57115825821863	0.567892370490447	0.966919837259578	"unchanged"
"ATPsynCF6"	5993.45681731047	0.192781449158437	0.143802088860393	1.34060256485978	0.180049524079769	0.72775859864656	"unchanged"
"Sec13"	1636.81197554397	0.155961081540483	0.10719010044871	1.45499519906794	0.145670590608602	0.668417593635497	"unchanged"
"RpS3"	23715.2144073453	0.324200690971852	0.125660242663156	2.5799782341731	0.00988065425807865	0.128377676292241	"unchanged"
"CG4408"	1387.71069044404	-0.929479382800612	0.142122419506969	-6.5399912696746	6.15224246223212e-11	5.3956158690947e-09	"unchanged"
"CG42827"	6.33018432085249	4.5621975114176	1.75560814744601	2.59864225285951	0.00935932569175186	0.124276760558976	"upregulated"
"CG4393"	59.9185473046575	-0.667118018843279	0.612414538017072	-1.08932426882505	0.276010914307547	0.839745199213958	"unchanged"
"CG4374"	55.2432922402969	-0.405256001399515	0.32160889477035	-1.26008953107126	0.207637066417376	0.770124282742807	"unchanged"
"Irk2"	385.802853814243	0.428924641238919	0.885172338388523	0.484566250702983	0.627984058662206	0.981253414659143	"unchanged"
"CG10175"	73.7952122153995	-0.567163058483806	0.278599074444181	-2.03576792067714	0.0417736651228173	0.346256561136158	"unchanged"
"Ugt303B3"	75.193558698519	-0.371309462607543	0.293256930519639	-1.26615750205664	0.205456699154602	0.768871852479801	"unchanged"
"Ugt303B1"	28.8441900092182	0.0261788737836067	0.531623222299913	0.0492432848782479	0.960725416743582	0.999865526907439	"unchanged"
"Ugt303B2"	23.5478947102755	-0.0979620379017846	0.746013429767584	-0.131314040730211	0.895526885072067	0.999071407692973	"unchanged"
"beat-IV"	8.93129032677374	0.368886992754362	0.628311985072936	0.587107999716957	0.557131175208148	0.965392213255036	"unchanged"
"CG10182"	154.548419114304	0.308900687917043	0.412826108277347	0.748258605072322	0.454304187804761	0.933874430258163	"unchanged"
"CG33337"	1.47749390414312	3.00757023175406	1.91166458046491	1.57327298025401	0.11565562297756	NA	"upregulated"
"CG16723"	2.5056115596014	1.05374828274188	1.25535993686467	0.839399324287565	0.40124526291856	0.919992077785807	"upregulated"
